"Codigo","Seccion","Tipo","Dia","Inicio","Final"
"MA2002","1","Control","Jueves","18:00","21:00"
"MA2002","2","Catedra","Jueves","12:00","13:30"
"MA2002","2","Auxiliar","Lunes","18:00","20:00"
"MA2002","2","Control","Jueves","18:00","21:00"
"MA2002","3","Catedra","Viernes","12:00","13:30"
"MA2002","3","Auxiliar","Viernes","18:00","20:00"
"MA2002","3","Control","Jueves","18:00","21:00"
"MA2601","1","Catedra","Jueves","10:15","11:45"
"MA2601","1","Auxiliar","Viernes","16:00","18:00"
"MA2601","1","Control","Miércoles","18:00","21:00"
"MA2601","2","Catedra","Jueves","10:15","11:45"
"MA2601","2","Auxiliar","Viernes","16:00","18:00"
"MA2601","2","Control","Miércoles","18:00","21:00"
"MA2601","3","Catedra","Jueves","10:15","11:45"
"MA2601","3","Auxiliar","Viernes","16:00","18:00"
"MA2601","3","Control","Miércoles","18:00","21:00"
"MA2601","4","Catedra","Jueves","10:15","11:45"
"MA2601","4","Auxiliar","Viernes","16:00","18:00"
"MA2601","4","Control","Miércoles","18:00","21:00"
"MA2601","5","Catedra","Jueves","12:00","13:30"
"MA2601","5","Auxiliar","Viernes","14:00","16:00"
"MA2601","5","Control","Miércoles","18:00","21:00"
"MA2601","6","Catedra","Jueves","12:00","13:30"
"MA2601","6","Auxiliar","Viernes","14:00","16:00"
"MA2601","6","Control","Miércoles","18:00","21:00"
"MA2601","7","Catedra","Jueves","12:00","13:30"
"MA2601","7","Auxiliar","Viernes","14:00","16:00"
"MA2601","7","Control","Miércoles","18:00","21:00"
"MA2601","8","Catedra","Jueves","12:00","13:30"
"MA2601","8","Auxiliar","Viernes","14:00","16:00"
"MA2601","8","Control","Miércoles","18:00","21:00"
"MA3401","1","Catedra","Jueves","10:15","11:45"
"MA3401","1","Auxiliar","Lunes","16:00","18:00"
"MA3403","1","Catedra","Viernes","10:15","11:45"
"MA3403","1","Auxiliar","Viernes","16:00","18:00"
"MA3403","1","Control","Lunes","18:00","21:00"
"MA3403","2","Catedra","Viernes","10:15","11:45"
"MA3403","2","Auxiliar","Viernes","16:00","18:00"
"MA3403","2","Control","Lunes","18:00","21:00"
"MA3403","3","Catedra","Viernes","08:30","10:00"
"MA3403","3","Auxiliar","Jueves","16:00","18:00"
"MA3403","3","Control","Lunes","18:00","21:00"
"MA3403","4","Catedra","Viernes","08:30","10:00"
"MA3403","4","Auxiliar","Jueves","16:00","18:00"
"MA3403","4","Control","Lunes","18:00","21:00"
"MA3403","5","Catedra","Viernes","08:30","10:00"
"MA3403","5","Auxiliar","Jueves","16:00","18:00"
"MA3403","5","Control","Lunes","18:00","21:00"
"MA3701","1","Catedra","Viernes","10:15","11:45"
"MA3701","1","Auxiliar","Miércoles","16:00","18:00"
"MA3701","1","Control","Miércoles","16:15","19:30"
"MA3701","2","Catedra","Viernes","10:15","11:45"
"MA3701","2","Auxiliar","Miércoles","16:00","18:00"
"MA3701","2","Control","Miércoles","16:15","19:30"
"MA3711","1","Catedra","Viernes","12:00","13:30"
"MA3711","1","Auxiliar","Viernes","16:00","18:00"
"MA3801","1","Catedra","Viernes","10:15","11:45"
"MA3801","1","Auxiliar","Jueves","12:00","14:00"
"MA4001","1","Catedra","Jueves","14:30","16:00"
"MA4001","1","Auxiliar","Lunes","14:00","16:00"
"MA4002","1","Catedra","Miércoles","08:30","10:00"
"MA4002","1","Auxiliar","Viernes","14:00","16:00"
"MA4230","1","","","",""
"MA4231","1","","","",""
"MA4401","1","Catedra","Jueves","10:15","11:45"
"MA4401","1","Auxiliar","Viernes","08:00","10:00"
"MA4702","1","Catedra","Viernes","12:00","13:30"
"MA4702","1","Auxiliar","Jueves","16:00","18:00"
"MA4702","1","Laboratorio","Miércoles","14:30","17:45"
"MA4801","1","Catedra","Miércoles","10:15","11:45"
"MA4801","1","Auxiliar","Martes","12:00","14:00"
"MA4902","1","","","",""
"MA5112","1","Catedra","Jueves","14:30","16:00"
"MA5112","1","Auxiliar","Lunes","14:00","16:00"
"MA5201","1","Catedra","Viernes","14:30","16:00"
"MA5201","1","Auxiliar","Jueves","14:00","16:00"
"MA5204","1","Catedra","Miércoles","08:30","10:00"
"MA5304","1","Catedra","Miércoles","18:00","21:00"
"MA5307","1","Catedra","Viernes","10:15","11:45"
"MA5307","1","Auxiliar","Lunes","14:00","16:00"
"MA5307","1","Laboratorio","Miércoles","14:30","17:45"
"MA5406","1","","","",""
"MA5602","1","Catedra","Jueves","10:15","11:45"
"MA5602","1","Auxiliar","Viernes","14:00","16:00"
"MA5606","1","","","",""
"MA5701","1","Catedra","Jueves","12:00","13:30"
"MA5701","1","Auxiliar","Viernes","16:00","18:00"
"MA5802","1","Catedra","Jueves","08:30","10:00"
"MA5802","1","Auxiliar","Lunes","16:00","18:00"
"MA5902","1","","","",""
"MA6420","1","","","",""
"MA6510","1","","","",""
"MA6902","1","","","",""
"MA6908","1","","","",""
"MA6909","1","","","",""
"MA6910","1","","","",""
"MA6911","1","","","",""
"MA6912","1","","","",""
"MA6913","1","","","",""
"MA6920","1","Catedra","Viernes","12:00","13:30"
"MA7991","1","","","",""
"MA799","1","","","",""
"MA896","1","","","",""
"MA897","1","","","",""
"MA898","1","","","",""
"MA899","1","","","",""
"ME3110","1","Catedra","Jueves","12:00","13:30"
"ME3110","1","Auxiliar","Miércoles","14:30","16:00"
"ME3120","1","Catedra","Martes","18:00","19:30"
"ME3120","2","Catedra","Martes","14:30","16:00"
"ME3130","1","Catedra","Martes","08:30","10:00"
"ME3130","1","Auxiliar","Jueves","10:15","11:45"
"ME3140","1","Catedra","Martes","10:15","11:45"
"ME3140","1","Auxiliar","Viernes","14:30","16:00"
"ME3140","1","Laboratorio","Miércoles","08:30","10:00"
"ME3140","2","Catedra","Martes","10:15","11:45"
"ME3140","2","Auxiliar","Viernes","14:30","16:00"
"ME3140","2","Laboratorio","Miércoles","08:30","10:00"
"ME3201","1","Catedra","Jueves","12:00","13:30"
"ME3201","1","Auxiliar","Miércoles","14:30","16:00"
"ME3203","1","Catedra","Martes","18:00","19:30"
"ME3203","2","Catedra","Martes","14:30","16:00"
"ME3204","1","Catedra","Viernes","10:15","11:45"
"ME3204","1","Auxiliar","Miércoles","18:00","19:30"
"ME3301","1","Catedra","Martes","10:15","11:45"
"ME3301","1","Auxiliar","Viernes","14:30","16:00"
"ME3301","1","Laboratorio","Miércoles","08:30","10:00"
"ME3301","2","Catedra","Martes","10:15","11:45"
"ME3301","2","Auxiliar","Viernes","14:30","16:00"
"ME3301","2","Laboratorio","Miércoles","10:15","11:45"
"ME3401","1","Catedra","Jueves","08:30","10:00"
"ME3401","1","Auxiliar","Lunes","14:30","16:00"
"ME3601","1","Catedra","Jueves","10:15","11:45"
"ME3601","1","Auxiliar","Lunes","16:15","17:45"
"ME4010","1","Catedra","Viernes","14:30","16:00"
"ME4012","1","Catedra","Jueves","18:00","19:30"
"ME4012","1","Auxiliar","Lunes","18:00","19:30"
"ME4301","1","Catedra","Viernes","12:00","13:30"
"ME4301","1","Auxiliar","Jueves","10:15","11:45"
"ME4302","1","Catedra","Jueves","12:00","13:30"
"ME4302","1","Auxiliar","Martes","16:15","17:45"
"ME4501","1","Catedra","Miércoles","10:15","11:45"
"ME4501","1","Auxiliar","Lunes","14:30","16:00"
"ME4601","1","Catedra","Viernes","10:15","11:45"
"ME4601","1","Auxiliar","Lunes","14:30","16:00"
"ME4603","1","Catedra","Martes","14:00","18:00"
"ME4603","2","Catedra","Miércoles","14:00","18:00"
"ME4603","3","Catedra","Jueves","08:00","12:00"
"ME4603","4","Catedra","Jueves","14:00","18:00"
"ME4701","1","Catedra","Miércoles","14:30","16:00"
"ME4701","1","Auxiliar","Viernes","14:30","16:00"
"ME4703","1","","","",""
"ME4704","1","Catedra","Martes","12:00","13:30"
"ME4704","1","Auxiliar","Jueves","12:00","13:30"
"ME4706","1","Catedra","Jueves","16:15","17:45"
"ME4707","1","Catedra","Viernes","10:15","11:45"
"ME4707","1","Auxiliar","Jueves","14:30","16:00"
"ME4901","1","","","",""
"ME5101","1","","","",""
"ME5101","2","","","",""
"ME5300","1","Catedra","Miércoles","08:30","10:00"
"ME5300","1","Auxiliar","Jueves","12:00","13:30"
"ME5301","1","Laboratorio","Lunes","14:30","17:45"
"ME5301","2","Laboratorio","Martes","14:30","17:45"
"ME5301","3","Laboratorio","Jueves","14:30","17:45"
"ME5301","4","Laboratorio","Viernes","14:30","17:45"
"ME5400","1","Catedra","Martes","10:15","11:45"
"ME5400","2","Catedra","Viernes","10:15","11:45"
"ME5400","3","Catedra","Lunes","14:30","16:00"
"ME5400","4","Catedra","Miércoles","14:30","16:00"
"ME5500","1","Catedra","Miércoles","18:00","19:30"
"ME5500","1","Auxiliar","Miércoles","16:15","17:45"
"ME5500","1","Laboratorio","Jueves","10:15","11:45"
"ME5510","1","Catedra","Jueves","18:00","19:30"
"ME5510","1","Auxiliar","Miércoles","18:00","19:30"
"ME5601","1","Catedra","Viernes","14:30","17:45"
"ME5601","1","Auxiliar","Jueves","10:15","11:45"
"ME5602","1","","","",""
"ME5700","1","Catedra","Viernes","12:00","13:30"
"ME5700","1","Auxiliar","Lunes","12:00","13:30"
"ME5701","1","Catedra","Miércoles","08:30","10:00"
"ME5701","1","Auxiliar","Miércoles","16:15","17:45"
"ME5702","1","Catedra","Miércoles","10:15","11:45"
"ME5702","1","Auxiliar","Jueves","16:15","17:45"
"ME5703","1","Catedra","Jueves","14:30","16:00"
"ME5704","1","Catedra","Jueves","18:00","19:30"
"ME5802","1","Catedra","Martes","12:00","13:30"
"ME5804","1","Catedra","Viernes","08:30","11:45"
"ME5804","2","Catedra","Viernes","08:30","11:45"
"ME5805","1","Catedra","Viernes","12:00","13:30"
"ME5901","1","","","",""
"ME6600","1","Catedra","Miércoles","18:00","21:00"
"ME6600","1","Auxiliar","Martes","12:00","13:30"
"ME6700","1","Catedra","Viernes","16:00","18:00"
"ME6901","1","","","",""
"ME6908","1","Catedra","Martes","16:15","17:45"
"ME6909","1","Catedra","Miércoles","16:15","17:45"
"ME6909","2","Catedra","Miércoles","16:15","17:45"
"ME6910","1","","","",""
"ME7000","1","Catedra","Viernes","16:15","17:45"
"ME7160","1","","","",""
"ME7200","1","Catedra","Lunes","12:00","14:00"
"ME7303","1","","","",""
"ME7304","1","","","",""
"ME708","1","Catedra","Jueves","18:00","19:30"
"ME711","1","Catedra","Lunes","16:15","17:45"
"ME720","1","","","",""
"ME721","1","Catedra","Jueves","16:15","19:30"
"ME721","1","Auxiliar","Miércoles","18:00","19:30"
"ME733","1","","","",""
"ME790","1","","","",""
"ME791","1","","","",""
"MI3060","1","Catedra","Jueves","10:15","11:45"
"MI3060","1","Auxiliar","Viernes","14:30","16:00"
"MI3100","1","Catedra","Jueves","08:30","10:00"
"MI3100","1","Auxiliar","Martes","12:00","13:30"
"MI3105","1","Catedra","Miércoles","08:30","11:45"
"MI3105","1","Laboratorio","Lunes","14:30","16:00"
"MI3110","1","Catedra","Viernes","12:00","13:30"
"MI3110","1","Auxiliar","Jueves","14:30","16:00"
"MI3115","1","Catedra","Jueves","10:15","11:45"
"MI3115","1","Auxiliar","Viernes","14:30","16:00"
"MI3215","1","Catedra","Jueves","10:15","11:45"
"MI3215","1","Auxiliar","Viernes","14:30","16:00"
"MI3235","1","Catedra","Lunes","14:30","17:45"
"MI3235","1","Auxiliar","Martes","12:00","13:30"
"MI4020","1","Catedra","Jueves","12:00","13:30"
"MI4020","1","Auxiliar","Lunes","14:30","16:00"
"MI4040","1","Catedra","Viernes","12:00","13:30"
"MI4040","1","Laboratorio","Jueves","14:30","16:00"
"MI4060","1","Catedra","Jueves","10:15","11:45"
"MI4060","1","Auxiliar","Viernes","14:30","16:00"
"MI4070","1","Catedra","Jueves","14:30","16:00"
"MI4070","1","Auxiliar","Lunes","10:15","11:45"
"MI4100","1","Catedra","Jueves","10:15","11:45"
"MI4100","1","Auxiliar","Lunes","08:30","10:00"
"MI4110","1","Catedra","Viernes","10:15","11:45"
"MI4110","1","Auxiliar","Lunes","14:30","16:00"
"MI4901","1","","","",""
"MI5021","1","Catedra","Viernes","12:00","13:30"
"MI5021","1","Auxiliar","Viernes","08:30","10:00"
"MI5022","1","Catedra","Martes","10:15","13:30"
"MI5022","1","Auxiliar","Jueves","10:15","11:45"
"MI5041","1","Catedra","Martes","16:15","19:30"
"MI5041","1","Laboratorio","Lunes","16:15","17:45"
"MI5041","2","","","",""
"MI5051","1","Catedra","Jueves","14:30","16:00"
"MI5051","1","Auxiliar","Jueves","16:15","17:45"
"MI5051","2","","","",""
"MI5071","1","Catedra","Viernes","14:30","17:45"
"MI5071","1","Auxiliar","Lunes","18:00","19:30"
"MI5071","2","","","",""
"MI5073","1","Catedra","Viernes","18:00","19:30"
"MI5073","1","Laboratorio","Viernes","16:15","17:45"
"MI5081","1","Catedra","Jueves","18:00","19:30"
"MI5081","1","Auxiliar","Jueves","12:00","13:30"
"MI5082","1","Catedra","Miércoles","16:15","19:30"
"MI5082","1","Auxiliar","Lunes","14:30","16:00"
"MI5101","1","Catedra","Jueves","12:00","13:30"
"MI5101","1","Auxiliar","Martes","08:30","10:00"
"MI5901","1","","","",""
"MI5902","1","","","",""
"MI6041","1","","","",""
"MI6061","1","Catedra","Jueves","12:00","13:30"
"MI6061","1","Auxiliar","Martes","14:30","16:00"
"MI6071","1","Catedra","Martes","10:15","11:45"
"MI6071","1","Auxiliar","Miércoles","16:15","17:45"
"MI6072","1","Catedra","Viernes","14:30","17:45"
"MI6072","1","Laboratorio","Martes","08:30","10:00"
"MI6081","1","Catedra","Martes","18:00","21:00"
"MI6081","1","Auxiliar","Viernes","18:00","19:30"
"MI6111","1","Catedra","Viernes","08:30","11:45"
"MI6112","1","Catedra","Jueves","14:30","17:45"
"MI6112","1","Auxiliar","Lunes","16:15","17:45"
"MI6114","1","","","",""
"MI6121","1","Catedra","Lunes","14:30","17:45"
"MI6131","1","Catedra","Miércoles","19:30","21:00"
"MI6131","1","Auxiliar","Miércoles","18:00","19:30"
"MI6133","1","Catedra","Jueves","18:00","19:30"
"MI6133","1","Auxiliar","Miércoles","18:00","19:30"
"MI6142","1","Catedra","Miércoles","10:15","11:45"
"MI6143","1","Catedra","Jueves","10:15","13:30"
"MI6144","1","Catedra","Viernes","08:30","11:45"
"MI6145","1","Catedra","Jueves","16:15","17:45"
"MI6146","1","Catedra","Miércoles","16:15","17:45"
"MI6901","1","","","",""
"MI6908","1","","","",""
"MI6909","1","","","",""
"MI6910","1","","","",""
"MI7908","1","","","",""
"MI7909","1","","","",""
"MI7910","1","","","",""
"MI8130","1","Catedra","Viernes","12:00","13:30"
"MI8130","1","Laboratorio","Jueves","14:30","16:00"
"MI8131","1","","","",""
"MI8132","1","","","",""
"MI8133","1","","","",""
"MI8134","1","","","",""
"MI8135","1","","","",""
"MI8136","1","","","",""
"MI8137","1","","","",""
"MI73A","1","","","",""
"MI74D","1","","","",""
"MI74G","1","","","",""
"MI74H","1","","","",""
"MI74J","1","","","",""
"MI74K","1","","","",""
"MI76B","1","","","",""
"MI76C","1","","","",""
"MI76D","1","","","",""
"MI76F","1","","","",""
"MI79A","1","","","",""
"MI79B","1","","","",""
"MI79C","1","","","",""
"MI79D","1","","","",""
"MT77A","1","","","",""
"MT77B","1","","","",""
"MT77H","1","","","",""
"MT78J","1","","","",""
"MT754","1","","","",""
"MT772","1","","","",""
"MT773","1","","","",""
"MT775","1","","","",""
"MT776","1","","","",""
"BT1211","1","Catedra","Viernes","14:30","16:00"
"BT1211","1","Control","Sábado","08:30","11:45"
"BT1211","2","Catedra","Viernes","14:30","16:00"
"BT1211","2","Control","Sábado","08:30","11:45"
"BT1211","3","Catedra","Viernes","14:30","16:00"
"BT1211","3","Control","Sábado","08:30","11:45"
"BT1211","4","Catedra","Viernes","14:30","16:00"
"BT1211","4","Control","Sábado","08:30","11:45"
"BT1211","5","Catedra","Viernes","16:15","17:45"
"BT1211","5","Control","Sábado","08:30","11:45"
"BT1211","6","Catedra","Viernes","16:15","17:45"
"BT1211","6","Control","Sábado","08:30","11:45"
"BT1211","7","Catedra","Viernes","16:15","17:45"
"BT1211","7","Control","Sábado","08:30","11:45"
"BT1211","8","Catedra","Viernes","16:15","17:45"
"BT1211","8","Control","Sábado","08:30","11:45"
"BT1211","9","Catedra","Viernes","16:15","17:45"
"BT1211","9","Control","Sábado","08:30","11:45"
"BT3111","1","Catedra","Jueves","12:00","13:30"
"BT3111","1","Auxiliar","Miércoles","14:30","16:00"
"BT3210","1","Catedra","Viernes","16:15","17:45"
"BT3210","1","Auxiliar","Jueves","14:30","16:00"
"BT3401","1","Catedra","Jueves","12:00","13:30"
"BT3401","1","Auxiliar","Miércoles","14:30","16:00"
"BT4103","1","Catedra","Jueves","10:15","11:45"
"BT4103","1","Auxiliar","Viernes","16:15","17:45"
"BT4201","1","Catedra","Viernes","12:00","13:30"
"BT4201","1","Auxiliar","Jueves","14:30","16:00"
"BT4201","1","Laboratorio","Miércoles","14:30","17:45"
"BT4201","2","","","",""
"BT4551","1","Catedra","Viernes","12:00","13:30"
"BT4901","1","Catedra","Viernes","14:30","16:00"
"BT5301","1","Catedra","Jueves","10:15","11:45"
"BT5301","1","Auxiliar","Viernes","14:30","16:00"
"BT5302","1","Catedra","Viernes","12:00","13:30"
"BT5302","1","Auxiliar","Miércoles","14:30","16:00"
"BT5404","1","","","",""
"BT5404","2","","","",""
"BT5404","3","","","",""
"BT5404","4","","","",""
"BT5404","5","","","",""
"BT5404","6","","","",""
"BT5404","7","","","",""
"BT5404","8","","","",""
"BT5404","9","","","",""
"BT5404","10","","","",""
"BT5404","11","","","",""
"BT5404","12","","","",""
"BT5404","13","","","",""
"BT5404","14","","","",""
"BT5404","15","","","",""
"BT5404","16","","","",""
"BT5404","17","","","",""
"BT5404","18","","","",""
"BT5404","19","","","",""
"BT5404","20","","","",""
"BT5404","21","","","",""
"BT5404","22","","","",""
"BT5404","23","","","",""
"BT5405","1","","","",""
"BT5405","2","","","",""
"BT5405","3","","","",""
"BT5405","4","","","",""
"BT5405","5","","","",""
"BT5405","6","","","",""
"BT5405","7","","","",""
"BT5405","8","","","",""
"BT5405","9","","","",""
"BT5405","10","","","",""
"BT5405","11","","","",""
"BT5405","12","","","",""
"BT5405","13","","","",""
"BT5405","14","","","",""
"BT5405","15","","","",""
"BT5405","16","","","",""
"BT5405","17","","","",""
"BT5405","18","","","",""
"BT5405","19","","","",""
"BT5405","20","","","",""
"BT5405","21","","","",""
"BT5405","22","","","",""
"BT5405","23","","","",""
"BT5461","1","Catedra","Viernes","12:00","13:30"
"BT5461","1","Auxiliar","Lunes","14:30","16:00"
"BT5801","1","Laboratorio","Miércoles","08:00","12:00"
"BT5901","1","Catedra","Lunes","16:15","17:45"
"BT6601","1","Catedra","Viernes","10:15","11:45"
"BT6901","1","Catedra","Lunes","12:00","13:30"
"BT6908","1","Catedra","Jueves","14:30","16:00"
"BT6909","1","Catedra","Jueves","16:15","17:45"
"BT6910","1","Catedra","Jueves","16:15","17:45"
"BT7412","1","","","",""
"BT7434","1","","","",""
"BT7435","1","","","",""
"BT7481","1","","","",""
"IQ2211","1","Catedra","Jueves","14:30","16:00"
"IQ2211","1","Auxiliar","Martes","16:00","18:00"
"IQ2211","1","Control","Miércoles","18:00","21:00"
"IQ2211","2","Catedra","Jueves","14:30","16:00"
"IQ2211","2","Auxiliar","Martes","16:00","18:00"
"IQ2211","2","Control","Miércoles","18:00","21:00"
"IQ2211","3","Catedra","Jueves","14:30","16:00"
"IQ2211","3","Auxiliar","Martes","16:00","18:00"
"IQ2211","3","Control","Miércoles","18:00","21:00"
"IQ2211","4","Catedra","Jueves","14:30","16:00"
"IQ2211","4","Auxiliar","Martes","16:00","18:00"
"IQ2211","4","Control","Miércoles","18:00","21:00"
"IQ2211","5","Catedra","Jueves","16:15","17:45"
"IQ2211","5","Auxiliar","Jueves","14:00","16:00"
"IQ2211","5","Control","Miércoles","18:00","21:00"
"IQ2211","6","Catedra","Jueves","16:15","17:45"
"IQ2211","6","Auxiliar","Jueves","14:00","16:00"
"IQ2211","6","Control","Miércoles","18:00","21:00"
"IQ2211","7","Catedra","Jueves","16:15","17:45"
"IQ2211","7","Auxiliar","Jueves","14:00","16:00"
"IQ2211","7","Control","Miércoles","18:00","21:00"
"IQ2211","8","Catedra","Jueves","16:15","17:45"
"IQ2211","8","Auxiliar","Jueves","14:00","16:00"
"IQ2211","8","Control","Miércoles","18:00","21:00"
"IQ2212","1","Catedra","Jueves","10:15","11:45"
"IQ2212","1","Auxiliar","Martes","18:00","20:00"
"IQ2212","1","Control","Jueves","18:00","21:00"
"IQ2212","2","Catedra","Viernes","08:30","10:00"
"IQ2212","2","Auxiliar","Martes","18:00","20:00"
"IQ2212","2","Control","Jueves","18:00","21:00"
"IQ2212","3","Catedra","Viernes","10:15","11:45"
"IQ2212","3","Auxiliar","Martes","18:00","20:00"
"IQ2212","3","Control","Jueves","18:00","21:00"
"IQ3211","1","Catedra","Miércoles","10:15","11:45"
"IQ3211","1","Auxiliar","Martes","14:30","16:00"
"IQ3213","1","Catedra","Jueves","08:30","10:00"
"IQ3213","1","Auxiliar","Viernes","10:15","11:45"
"IQ3214","1","Catedra","Jueves","12:00","13:30"
"IQ3214","1","Auxiliar","Viernes","12:00","13:30"
"IQ3311","1","Catedra","Jueves","10:15","11:45"
"IQ3311","1","Auxiliar","Viernes","14:30","16:00"
"IQ3451","1","Catedra","Jueves","18:00","19:30"
"IQ4101","1","Catedra","Viernes","10:15","11:45"
"IQ4101","1","Auxiliar","Miércoles","10:00","12:00"
"IQ4302","1","Catedra","Jueves","12:00","13:30"
"IQ4302","1","Auxiliar","Lunes","16:00","18:00"
"IQ4304","1","Catedra","Viernes","08:30","10:00"
"IQ4304","1","Auxiliar","Martes","14:30","16:00"
"IQ4421","1","","","",""
"IQ4901","1","Catedra","Viernes","14:30","16:00"
"IQ5306","1","Catedra","Jueves","12:00","13:30"
"IQ5306","1","Auxiliar","Martes","14:30","16:00"
"IQ5404","1","","","",""
"IQ5404","2","","","",""
"IQ5404","3","","","",""
"IQ5404","4","","","",""
"IQ5404","5","","","",""
"IQ5404","6","","","",""
"IQ5404","7","","","",""
"IQ5404","8","","","",""
"IQ5404","9","","","",""
"IQ5404","10","","","",""
"IQ5404","11","","","",""
"IQ5404","12","","","",""
"IQ5404","13","","","",""
"IQ5404","14","","","",""
"IQ5404","15","","","",""
"IQ5404","16","","","",""
"IQ5404","17","","","",""
"IQ5404","18","","","",""
"IQ5404","19","","","",""
"IQ5404","20","","","",""
"IQ5404","21","","","",""
"IQ5404","22","","","",""
"IQ5404","23","","","",""
"IQ5405","1","","","",""
"IQ5405","2","","","",""
"IQ5405","3","","","",""
"IQ5405","4","","","",""
"IQ5405","5","","","",""
"IQ5405","6","","","",""
"IQ5405","7","","","",""
"IQ5405","8","","","",""
"IQ5405","9","","","",""
"IQ5405","10","","","",""
"IQ5405","11","","","",""
"IQ5405","12","","","",""
"IQ5405","13","","","",""
"IQ5405","14","","","",""
"IQ5405","15","","","",""
"IQ5405","16","","","",""
"IQ5405","17","","","",""
"IQ5405","18","","","",""
"IQ5405","19","","","",""
"IQ5405","20","","","",""
"IQ5405","21","","","",""
"IQ5405","22","","","",""
"IQ5405","23","","","",""
"IQ5411","1","Catedra","Jueves","16:15","17:45"
"IQ5411","1","Auxiliar","Viernes","16:15","17:45"
"IQ5422","1","Catedra","Martes","16:15","17:45"
"IQ5431","1","Catedra","Viernes","12:00","13:30"
"IQ5431","1","Auxiliar","Miércoles","10:15","11:45"
"IQ5441","1","Catedra","Viernes","18:00","19:30"
"IQ5455","1","Catedra","Jueves","14:30","16:00"
"IQ5455","1","Auxiliar","Jueves","16:15","17:45"
"IQ5531","1","Catedra","Jueves","10:15","11:45"
"IQ5802","1","Catedra","Miércoles","16:15","19:30"
"IQ5901","1","Catedra","Lunes","16:15","17:45"
"IQ6462","1","Catedra","Jueves","10:15","11:45"
"IQ6702","1","Catedra","Miércoles","18:00","21:00"
"IQ6702","1","Auxiliar","Viernes","14:00","16:00"
"IQ6901","1","Catedra","Lunes","12:00","13:30"
"IQ6908","1","Catedra","Jueves","14:30","16:00"
"IQ6909","1","Catedra","Jueves","16:15","17:45"
"IQ6910","1","Catedra","Jueves","16:15","17:45"
"IQ7001","1","","","",""
"IQ7002","1","","","",""
"IQ7401","1","","","",""
"IQ7401","2","","","",""
"IQ7401","3","","","",""
"IQ7401","4","","","",""
"IQ7401","5","","","",""
"IQ7401","6","","","",""
"IQ7401","7","","","",""
"IQ7401","8","","","",""
"IQ7401","9","","","",""
"IQ7401","10","","","",""
"IQ7401","11","","","",""
"IQ7401","12","","","",""
"IQ7401","13","","","",""
"IQ7402","1","","","",""
"IQ7402","2","","","",""
"IQ7402","3","","","",""
"IQ7402","4","","","",""
"IQ7402","5","","","",""
"IQ7402","6","","","",""
"IQ7402","7","","","",""
"IQ7402","8","","","",""
"IQ7402","9","","","",""
"IQ7402","10","","","",""
"IQ7402","11","","","",""
"IQ7402","12","","","",""
"IQ7402","13","","","",""
"IQ7403","1","","","",""
"IQ7403","2","","","",""
"IQ7403","3","","","",""
"IQ7403","4","","","",""
"IQ7403","5","","","",""
"IQ7403","6","","","",""
"IQ7403","7","","","",""
"IQ7403","8","","","",""
"IQ7403","9","","","",""
"IQ7403","10","","","",""
"IQ7403","11","","","",""
"IQ7403","12","","","",""
"IQ7412","1","","","",""
"IQ7422","1","Catedra","Jueves","10:00","12:00"
"IQ7423","1","","","",""
"IQ7436","1","","","",""
"IQ7481","1","","","",""
"IQ8003","1","","","",""
"IQ8004","1","","","",""
"IQ8005","1","","","",""
"IQ8006","1","","","",""
